User,Date,None,Retweet,Tweets,Label
BowenClark,11/6/2016 23:42,None,FALSE,RT @tyleroakley: BITCH!! hes not even a politician!! hes a reality tv star!! he needs to GET   a GRIP  i SWEAR   to GOD   https://t.c ,?
Mapada1,11/6/2016 23:42,None,FALSE,RT @Local4Priya: Hundreds line up at Freedom Hill Amphitheater in Sterling Heights as #Trump holds another rally in Michigan. Polls ,?
EqualService,11/6/2016 23:42,None,FALSE,@mcuban @jasoninthehouse We cant be stopped Mark. We will show the establishment this Tuesday by voting Donald J.  https://t.co/q72eID5DhQ,?
JediFett,11/6/2016 23:42,None,FALSE,RT @levie: Props to Melania for being the only person in the country able to avoid reading Trumps tweets.,?
2Biblez,11/6/2016 23:42,None,FALSE,RT @DRUDGE_REPORT: Obamas Kenyan clan places curse on half-brother who backs Trump... https://t.co/xVAcuGqlfJ,?
lord_conspiracy,11/6/2016 23:42,None,FALSE,Simple Question . Would you vote for Trump if he was a democrat https://t.co/L9em1r0rrU,?
Despon96,11/6/2016 23:42,None,FALSE,RT @PG_ESAM: Donald Trumps father was a trumpet. Thats why hes so loud,?
TheLayto,11/6/2016 23:42,None,FALSE,Should have been him imagine how easy he would have walked into the white house https://t.co/JirhuF3abf,?
Sulkisulk14,11/6/2016 23:42,None,FALSE,Youre calling a successful businessman an idiot through a third grade level insult. Your mom must be so proud https://t.co/prY56Ib5QB,?
pmbell,11/6/2016 23:42,None,FALSE,RT @hodge: This is so disturbing and disgusting. We are a nation of immigrants. https://t.co/K6ZnLNwhe6,?
IamNikkitahz,11/6/2016 23:42,None,FALSE,Omg a black Republican is stupid Donald trump insulted #Detroit I personally was very offended this guy cant even make his point #LetitRip,?
Beakerlives,11/6/2016 23:42,None,FALSE,RT @SopanDeb: Worth your time. Trumps thoughts on Somali refugees in Minnesota: And everybody s reading about the disaster taki ,?
m1abra,11/6/2016 23:42,None,FALSE,#DollyParton on Donald Trump New Tour and  Simple ... #DollyParton https://t.co/TDbk9bYNeC,?
cormick_k,11/6/2016 23:42,None,FALSE,RT @DonnaTweeted: Misogynist-In-Chief: Female Reporter Confirms Trump Called Her The C-Word (VIDEO) https://t.co/KZq7j3Vhjv via @deepleftAn ,?
ginnykc,11/6/2016 23:42,None,FALSE,msnbc talkingheads agreeing Trump wud keep saying HRC being investigated even if untruelike ho humthis is strategy HES LYING CALL HIM OUT,?
verndog77,11/6/2016 23:42,None,FALSE,RT @mitchellvii: Im not sure the FBI re-opening this case ever helped Trump but I am CONVINCED their incredibly fast and convenient closi ,?
court_hamm,11/6/2016 23:42,None,FALSE,RT @BernieSanders: Donald Trump is proud of his assaults on women and makes fun of people with disabilities. That is not someone who should ,?
WillSeattle,11/6/2016 23:42,None,FALSE,RT @pamelacolloff: In my East Austin neighborhood Trump pi atas are selling at a brisk pace. These were the last three at Raquels Pa ,?
Sullyanne1,11/6/2016 23:42,None,FALSE,RT @steveschale: 11000 people in heavily Hispanic Osceola for the ex-boss.  Maybe Trump is right that rallies matter   https://t.co/oZWg5E ,?
nihlnihilist,11/6/2016 23:42,None,FALSE,RT @EdibleExeter: This is horrible--as a counterpoint my Somali students are now college sophomores working toward degrees in medicin ,?
jaykyew,11/6/2016 23:42,None,FALSE,RT @BasedChasen: He told jokes I think thats what comedians do not sure though will have to research https://t.co/xwyqNcDaqn,?
Freddy_Esquivel,11/6/2016 23:42,None,FALSE,RT @BraddJaffy: Obama on Trump: Apparently his campaign took away his Twitter if he cant handle Twitter he cant handle nuke codes https: ,?
W_I_gov,11/6/2016 23:42,None,FALSE,Obama says Trump thinks its OK just to lie to his supporters https://t.co/BWe0QtaGrW https://t.co/gNzVSVtfd5,?
Info24US,11/6/2016 23:42,None,FALSE,RT @TheTruth24US: Cher slams Trump again. https://t.co/p5lJLmNa6z https://t.co/hSxgDqOO64,?
1carpediem2016,11/6/2016 23:42,None,FALSE,RT @ErmaJackson20: I just recently switched to Trump &amp; glad I didWont have none of that devil worship in my white house ,?
Ian_D23,11/6/2016 23:42,None,FALSE,But he has no problem with Hillary lying? Shes a politician. Thats all she does! https://t.co/pXzhmRJlyh,?
molodyko,11/6/2016 23:42,None,FALSE,RT @KeithOlbermann: Greatest pre-election scam in American history and THIS is what is on @cnn right now - Trumps toady explaining the ,?
Natalie_Borden,11/6/2016 23:42,None,FALSE,RT @AdamParkhomenko: One of the most awkward tv moments I have watched in a long time. Trump advisor really cant find a path to 270 https: ,?
lilyleehuang,11/6/2016 23:42,None,FALSE,RT @galt1776: @floridaguy267 @OBgynFl @LarrySchweikart  fwiw last night at Denver rally I asked a Trump staffer how MI looked.  He said goo ,?
christine1noel,11/6/2016 23:42,None,FALSE,RT @Rockprincess818: UAW voting for Trump! Ted Nugent proud that the liberals hate him with a passion. Lol. GAME ON! GO TRUMP! ,?
destineedirden,11/6/2016 23:42,None,FALSE,RT @ItsChristaDooee: Trumps bodyguards probably voted for Hilary.,?
LewisSSharp,11/6/2016 23:42,None,FALSE,RT @Holbornlolz: I see the woman who said Trump raped her when she was 13 has suddenly dropped her case after no proof was offered...,?
stephan39156291,11/6/2016 23:42,None,FALSE,RT @Rosental: Trumps extreme and unprecedented campaign against independent journalism has already caused damage to democracy he ,?
tvogvo,11/6/2016 23:42,None,FALSE,RT @realDonaldTrump: The wall only has space for 2000 more names. Donate NOW to get on the Trump Donor Wall. https://t.co/ceUGNWBLLl https ,?
lorinda1434,11/6/2016 23:42,None,FALSE,RT @Darren32895836: Watch Donald Trump Advisor Jason Miller hit bank shot then feed @wolfblitzer a Criminal FBI James Comey Hillary Cli ,?
PositivelyWIN14,11/6/2016 23:42,None,FALSE,RT @DonaldJTrumpJr: Absolutely incredible! This is the @realDonaldTrump I know and love. This is the Donald Trump America needs! #magahttp ,?
SusanStopsongs,11/6/2016 23:42,None,FALSE,Only  ACTIONS  Will #StopTPPSIGN &amp; RT!  https://t.co/TtWRQBAxQeCall Reps DAILY 202-224-3121#NoLameDuckUprising  https://t.co/jmJk7mXwp2,?
veras5th,11/6/2016 23:42,None,FALSE,RT @billmaher: Thank Trump for the one good thing he did. He exposed Evangelicals who are his supporters as the shameless hippocr ,?
pacmanyourass,11/6/2016 23:42,None,FALSE,RT @ofccadjust:  LIVE STREAM  Donald Trump #MAGA Rally in Sterling Heights MI 11/6/16  IN PROGRESS  #VoteTrump &amp;#DrainTheSwamphttps: ,?
christy_brower,11/6/2016 23:42,None,FALSE,RT @CodeBlueNTexas: @TrumpUntamed WE NEED TO STAND WITH #TRUMP BECAUSE HE IS STANDING WITH US!! VOTE NOV 8TH #DRAINTHESWAMP #LOCKHERUP #HIL ,?
walkeralfred4,11/6/2016 23:42,None,FALSE,Donald Trump: I am asking for your vote and to be your champion in the White House. https://t.co/b1LtjMo8ur,?
RLCLBK,11/6/2016 23:42,None,FALSE,RT @USATODAY: #BREAKING Donald Trump to USA TODAY:  We must clean up this corruption  he writes in exclusive op-ed https://t.co/rjVUTCF9Kq,?
magnifier661,11/6/2016 23:42,None,FALSE,RT @VoteTrumpPics: God family country Michigan and Donald Trump for President. - @TedNugent#FromWhereIStand2016   #MAGA3X https://t ,?
Everdine12,11/6/2016 23:42,None,FALSE,A list of Trumps good dees most are unnoticedhttps://t.co/v59b9gPDQa https://t.co/lGWxogc3aV,?
IvanHerrera226,11/6/2016 23:42,None,FALSE,@MagicRoyalty @ashonasty probably cuz ur a Trump supporter,?
Elumako,11/6/2016 23:42,None,FALSE,RT @ActualFlatticus: Yeah youre gonna keep Hillary to a promise or hold her accountable.  The FBI Congress and 25 years of the press ,?
sistahonthemove,11/6/2016 23:42,None,FALSE,RT @TheRoot: Apparently inmates are pro-Hillary and prison officers are pro-Trump: https://t.co/pSZGFOOvRz,?
cass_purcell,11/6/2016 23:42,None,FALSE,RT @samsteinhp: Obama met today with a 12yr old boy with  cerebral palsy who was kicked out of a Trump rally yesterday https://t.co/uwaqmXi ,?
KnoxTony,11/6/2016 23:42,None,FALSE,RT @DeborahJaneOrr: Piers Morgans written a piece praising #Trump. Will Hillary stop at nothing?,?
TongueTwist411,11/6/2016 23:42,None,FALSE,RT @DonaldJTrumpJr: How cool is this? A custom made Trump Drift Trike that this father son team made here in Ohio.  https://t.co/TC5gvITsxE,?
GabrielShanks,11/6/2016 23:42,None,FALSE,YES!  Emails Warrant No New Action Against Hillary Clinton F.B.I. Director Says via @nytimes https://t.co/AByNS1gxUg,?
amarvarma,11/6/2016 23:42,None,FALSE,LOL is it an Open Carry Sign https://t.co/YK9M00nVNM,?
WhiteMughalsFan,11/6/2016 23:42,None,FALSE,RT @DalrympleWill: Dear Americans. Vote for Trump. What could possibly go wrong? https://t.co/MfsJuhWe7l,?
vision835,11/6/2016 23:42,None,FALSE,RT @abc3340: WATCH LIVE | Trump campaigns in Michigan https://t.co/wFKYNXd7T5,?
b_tress15,11/6/2016 23:42,None,FALSE,RT @CloydRivers: Whether you love Trump or hate him this is awesome. Merica. https://t.co/B6MUav2oht,?
YZeducatesU,11/6/2016 23:42,None,FALSE,RT @WayneDupreeShow: Liberal Elderly Couple To Vote Trump After Comey Latest Clinton Decision https://t.co/caq7H9aOGm via @marianaatencio # ,?
itsrivers,11/6/2016 23:42,None,FALSE,RT @TUSK81: Donald Trump really thought he could insult Latinos and wed just stand there and take it. Please we are not @ChrisChristie.,?
pamcho3,11/6/2016 23:42,None,FALSE,RT @MarkRuffalo: The @FBI decides to leave the elections and go back to #Trumplandia. https://t.co/tPQlEkjNkK,?
PoeNasty,11/6/2016 23:42,None,FALSE,RT @newtgingrich: If you think the country is on the wrong track then the only choice Tuesday is @realDonaldTrump.  https://t.co/qiiwWmtBZ2,?
cell6750,11/6/2016 23:42,None,FALSE,RT @nancysan: FBI Director James Comey TOTALLY wasnt biased... https://t.co/fstm3kcYzG,?
benjaminkelley,11/6/2016 23:42,None,FALSE,RT @KeithOlbermann: Greatest pre-election scam in American history and THIS is what is on @cnn right now - Trumps toady explaining the ,?
RickJumper,11/6/2016 23:42,None,FALSE,RTHillary Clinton X Donald Trump:  I love to Hate you  By @billythebutcher #PopCultureMatchups https://t.co/GPVks2Jhew,?
MaureenMgoegan,11/6/2016 23:42,None,FALSE,RT @MSNBC: Obama says Trump thinks its OK just to lie to his supporters https://t.co/1t3aiK6IC3 https://t.co/GztYO64ag8,?
thestig_95,11/6/2016 23:42,None,FALSE,RT @SurvivorHealer: Lady Gaga speaks the cold hard truth about Donald Trump. #EMABiggestFansLadyGaga https://t.co/Lei9IOg7YU,?
DannyLeBlanc24,11/6/2016 23:42,None,FALSE,RT @Katiea27A: FBI u suck and r country is a joke right now. If we dont vote for Donald Trump we will lose r country..Think about that,?
jtk236833,11/6/2016 23:42,None,FALSE,RT @peddoc63: 2.1 million manufacturing jobs lost since 2008. Stop the insanity! Vote #Trump #MAGA,?
JustWonderingMN,11/6/2016 23:42,None,FALSE,Sad. Halloween is over. They support a loser facing trials for fraud/RICO/rape. Trump-Putin 2016!  @AnnCoulter,?
EstelleGill10,11/6/2016 23:42,None,FALSE,RT @JohnJHarwood: Stevie Wonder on why Trump shouldnt be president: if you had emergency had to go to hospital you wouldn t want me dri ,?
Relocationguy12,11/6/2016 23:42,None,FALSE,FBIs Final Decision on Hillary Clinton Emails Will Rile Trump Fans via https://t.co/ZhsNbc6ju8 #Christianity #Christian #God,?
SportsGal00,11/6/2016 23:42,None,FALSE,RT @HeHasntTweeted2: Donald Trump isnt even trusted to have access to his own twitter accountBy those closest to himBut theyre tellin ,?
FraZzledSue,11/6/2016 23:42,None,FALSE,RT @magnifier661:  Drain the Swamp FBI Director Comey just gave the presidency to Donald Trump. He has validated the need for chan ,?
MHVadney,11/6/2016 23:42,None,FALSE,RT @thinkprogress: Trump explains why the First Amendment has too much protection for free speech https://t.co/8xWuzDrLuJ https://t.co/NX ,?
dwinnera,11/6/2016 23:42,None,FALSE,RT @dpoliti: Donald Trump closes out his campaign with an anti-Semitic ad of course. https://t.co/qEtzBoRYn0,?
r_you_joking,11/6/2016 23:42,None,FALSE,RT @igorvolsky: When you hear Trump claim election is being rigged thats just him complaining about black and brown people being allowed ,?
Harbyguy,11/6/2016 23:42,None,FALSE,RT @AdamParkhomenko: One of the most awkward tv moments I have watched in a long time. Trump advisor really cant find a path to 270 https: ,?
beltranaminta,11/6/2016 23:42,None,FALSE,RT @JoshNoneYaBiz: Suddenly Hillary supporters will love FBI Director Comey.For the rest of America its more reason to #DrainTheSwamp b ,?
IsaaMobile1,11/6/2016 23:42,None,FALSE,RT @chuckwoolery: #Hillary is #History #Trump is the #future. Dont be lost to history.,?
rheakunchandy,11/6/2016 23:42,None,FALSE,RT @meganamram: If you think setting your clock back 1 hour is a hassle think of how much it will suck when Trump wins &amp; you have to set i ,?
Matsu_Party,11/6/2016 23:42,None,FALSE,RT @YoungPwD4HRC: Please share this article on why @realDonaldTrump is so dangerous for people w/ disabilities! #CripTheVote @bustle https: ,?
KimLDuluth,11/6/2016 23:42,None,FALSE,RT @DRUDGE_REPORT: Obamas Kenyan clan places curse on half-brother who backs Trump... https://t.co/xVAcuGqlfJ,?
WillisShepherd,11/6/2016 23:42,None,FALSE,RT @mitchellvii: I contend this FBI business never made a difference in the first place.  Most of the media barely covered it.  Trumps sur ,?
jrwade1955,11/6/2016 23:42,None,FALSE,RT @nwarikoo: Tonight in the Detroit suburb of Sterling Heights (23 immigrant) Trump is rallying with rock singer Ted Nugent https://t.co ,?
lxtxnonsense,11/6/2016 23:42,None,FALSE,Green Day dedicou American Idiot pro Trump? POR ISSO QUE AMO ELES,?
NotWthoutPearls,11/6/2016 23:42,None,FALSE,RT @aliveesq: Its terrifying that so many people are convinced that clinton is AS bad as trump enough that theyre abstaining from voting,?
walkerdl,11/6/2016 23:42,None,FALSE,RT @tonyschwartz: Lets be clear: whatever else Donald Trump is its a self-perpetuated myth that hes a good closer.,?
Spartan_Fury67,11/6/2016 23:42,None,FALSE,RT @Stonewall_77: HIGH TREASON. OBAMA ENCOURAGES CRIMINALITY! VOTE TRUMP  #MAGA ,?
8pointedstar,11/6/2016 23:42,None,FALSE,RT @speaker2codecs: Ivanka Trump shipping her clothes via vessels registered in Iran! https://t.co/fOV2DuK6NS,?
BobbyGarcia1972,11/6/2016 23:42,None,FALSE,RT @ofccadjust:  ALTERNATE LIVE Stream  Donald Trump #MAGA Rally in Sterling Heights Michigan (11/6/2016)  TED NUGENT https://t.co/Cqu ,?
patriciatweeter,11/6/2016 23:42,None,FALSE,RT @mitchellvii: The FBI clearing Hillary so quickly will have the opposite effect Dems desire.  It reeks of corruption at the highest le ,?
emt2er_t,11/6/2016 23:42,None,FALSE,Thanks for clearing it up for the Trump supporters. @realDonaldTrump#whinylittlebitch#TrumpPence16 #heck4nevada  https://t.co/pWbbXhRqpf,?
loverlips13,11/6/2016 23:42,None,FALSE,RT @RayLindsey63: Trump is absolutely right! I have no trust in gov.  agencies and the media can go to hell!  Hannity trusted! https://t.co ,?
Meeeedge,11/6/2016 23:42,None,FALSE,RT @Mike10011: God please!! https://t.co/JVUvGUMNVF,?
TRUMPISNOW,11/6/2016 23:42,None,FALSE,RT @VoteTrumpPics: God family country Michigan and Donald Trump for President. - @TedNugent#FromWhereIStand2016   #MAGA3X https://t ,?
AnnmarieCarey20,11/6/2016 23:42,None,FALSE,RT @DonaldJTrumpJr: Convenient that you leave out the fact that the DNC paid people to go to said rallies to incite violence. #mediabias ht ,?
fbrodya,11/6/2016 23:42,None,FALSE,RT @steveschale: Yesterday this young man was kicked out of a Trump rally. As he was leaving people kicked at his wheelchair. Toda ,?
rdaugette4315,11/6/2016 23:42,None,FALSE,RT @dmartosko: Trump took a minute before boarding his plane in Minneapolis to acknowledge the thousands in his overflow crowd. (T ,?
fmac_25,11/6/2016 23:42,None,FALSE,RT @IMKristenBell: Pardon me- we ALL need Beyonce!!!! https://t.co/n2Y5wLgn83,?
TwerkingTiger,11/6/2016 23:42,None,FALSE,RT @tyleroakley: BITCH!! hes not even a politician!! hes a reality tv star!! he needs to GET   a GRIP  i SWEAR   to GOD   https://t.c ,?
sabrinaswheeler,11/6/2016 23:42,None,FALSE,RT @choosebetweenit: vote for president:rt for Troian Bellisariolike for Donald Trump https://t.co/bdZEvzmgy3,?
tuesweet2,11/6/2016 23:42,None,FALSE,RT @Geraldanthro: Trump No taxes for 10yrsOR any Charitable contributions either!TAXES? FU America https://t.co/Q52YVIaGzR @JanetVanderv ,?
hartwitt,11/6/2016 23:42,None,FALSE,Little dickhead one and little dickhead 2 proclaimedTrump escape assassination while Hillary ran from the rain.Turn  https://t.co/zACHoMrw1I,?
bobbyhochu,11/6/2016 23:42,None,FALSE,RT @JackPosobiec: All the Obamas and Clintons will be at Independence Hall at 6pm Monday Trump Flash Mob Independence Hall 6pm Mond ,?
mctempo,11/6/2016 23:42,None,FALSE,@TubeFear I love Donald Trump so much.. I wrote him a rap song ! Please RT https://t.co/HOWZkzAhm4,?
Newsmann,11/6/2016 23:42,None,FALSE,RT @murphymike: Prediction: HRC winning FL will lead TV heads to proclaim nobody saw this coming when fact is their Trump hype has been w ,?
Rich_893,11/6/2016 23:42,None,FALSE,RT @MarkRuffalo: The @FBI decides to leave the elections and go back to #Trumplandia. https://t.co/tPQlEkjNkK,?
BigBassettHound,11/6/2016 23:42,None,FALSE,RT @ChristiChat: Shit lord @TedNugent is kicking ass at TRUMPs Rally in Michigan!The power of the peopletrumps the people in pow ,?
ish10040,11/6/2016 23:42,None,FALSE,RT @ofccadjust:  ALTERNATE LIVE Stream  Donald Trump #MAGA Rally in Sterling Heights Michigan (11/6/2016)  TED NUGENT https://t.co/Cqu ,?
TannerPuckett4,11/6/2016 23:42,None,FALSE,Clinton or Trump.. either way we are  screwed people.,?
FuckBarrel_PAC,11/6/2016 23:42,None,FALSE,RT @kpowellbanks: #fbi director comeyThis news actually HELPS Trump .. Most Americans do not want leaders who are #AboveTheLaw  .. aided b ,?
